timestamp,Status,sensor1,sensor2,AN0,AN4,AN5,D6,D7,B7
2024-06-08 23:32:26.919,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:32:27.918,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:28.962,-999,-999,-999,38,250,-999,-999,-999,-999
2024-06-08 23:32:29.918,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:32:30.920,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:31.920,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:32:32.919,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:32:33.916,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:34.922,-999,-999,-999,-999,254,-999,-999,-999,-999
2024-06-08 23:32:35.922,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:36.916,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:37.922,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:32:38.971,-999,-999,-999,35,248,-999,-999,-999,-999
2024-06-08 23:32:39.922,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:32:40.919,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:32:41.917,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:32:42.921,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:43.924,-999,-999,-999,-999,255,-999,-999,-999,-999
2024-06-08 23:32:44.925,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:45.925,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:32:46.925,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:32:47.925,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:48.975,-999,-999,-999,35,248,-999,-999,-999,-999
2024-06-08 23:32:49.923,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:32:50.531,64,370,369,-999,-999,-999,-999,-999,-999
2024-06-08 23:32:50.926,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:32:51.926,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:52.927,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:53.926,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:54.927,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:55.927,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:56.930,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:32:57.930,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:32:58.978,-999,-999,-999,37,248,-999,-999,-999,-999
2024-06-08 23:32:59.925,-999,-999,-999,-999,247,-999,-999,-999,-999
2024-06-08 23:33:00.926,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:33:01.925,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:33:02.929,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:33:03.929,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:33:04.930,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:33:05.927,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:33:06.929,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:33:07.931,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:33:08.980,-999,-999,-999,35,251,-999,-999,-999,-999
2024-06-08 23:33:09.932,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:33:10.931,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:33:11.930,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:33:12.931,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:33:13.933,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:33:14.933,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:33:15.369,64,370,369,-999,-999,-999,-999,-999,-999
